State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Longitude,Latitude
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-001,"IN FRONT OF UDE'S HOUSE / OGBON IGBARA , IDOFIN ST.","IN FRONT OF UDE'S HOUSE / OGBON IGBARA , IDOFIN ST. ADO 'A'  IDOFIN ADO EKITI EKITI",199.0,715.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/001/001-1677423051.pdf,-0.5,38.5
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-002,"A. U. D. PRY. SCH. / IRO ST. , ODE ONA","A. U. D. PRY. SCH. / IRO ST. , ODE ONA ADO 'A'  IDOFIN ADO EKITI EKITI",133.0,373.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/002/002-1677420401.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-003,A. U. D. PRY. SCH. / ODO IMOBUN,A. U. D. PRY. SCH. / ODO IMOBUN ADO 'A'  IDOFIN ADO EKITI EKITI,132.0,524.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20322/pu/36698/36698-1677477598.pdf,,
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-005,IN FRONT OF FATHER BLESSING 'S HOUSE / AGRIC. ELEJOKA'S COMP.,IN FRONT OF FATHER BLESSING 'S HOUSE / AGRIC. ELEJOKA'S COMP. ADO 'A'  IDOFIN ADO EKITI EKITI,229.0,893.0,True,-1.0,False,False,False,False,UNKNOWN,161.0,19.0,39.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/005/005-1677416986.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-007,"ST. PATRICK PRY. SCH. MATTHEW ST. / ILARO, MATHEW","ST. PATRICK PRY. SCH. MATTHEW ST. / ILARO, MATHEW ADO 'A'  IDOFIN ADO EKITI EKITI",193.0,750.0,True,-1.0,False,True,False,False,UNKNOWN,131.0,14.0,40.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/007/007-1677410287.pdf,-0.5,38.5
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-008,IN FRONT OF ODOFIN'S HOUSE / ODOFIN COMP.,IN FRONT OF ODOFIN'S HOUSE / ODOFIN COMP. ADO 'A'  IDOFIN ADO EKITI EKITI,219.0,987.0,True,-1.0,False,True,False,False,UNKNOWN,153.0,11.0,50.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/008/008-1677414059.pdf,,
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-009,IN FRONT OF EGBEDI'S HOUSE / EGBEDI'S COMP.,IN FRONT OF EGBEDI'S HOUSE / EGBEDI'S COMP. ADO 'A'  IDOFIN ADO EKITI EKITI,171.0,544.0,True,-1.0,False,False,False,False,UNKNOWN,102.0,11.0,49.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/009/009-1677425360.pdf,,
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-010,IN FRONT OF FAEJI'S HOUSE / FAEJI'S COMP.,IN FRONT OF FAEJI'S HOUSE / FAEJI'S COMP. ADO 'A'  IDOFIN ADO EKITI EKITI,193.0,829.0,True,-1.0,False,False,False,False,UNKNOWN,133.0,19.0,27.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/010/010-1677423287.pdf,,
EKITI,ADO EKITI,ADO 'A'  IDOFIN,13-01-01-011,IN FRONT OF PA JEGEDE'S HOUSE / CHIEF EMILA'S COMP.,IN FRONT OF PA JEGEDE'S HOUSE / CHIEF EMILA'S COMP. ADO 'A'  IDOFIN ADO EKITI EKITI,139.0,543.0,True,-1.0,False,False,False,False,UNKNOWN,85.0,6.0,47.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/011/011-1677417062.pdf,-0.5,38.5
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-001,"IN FRONT OF OISA FAMILY'S HOUSE / OISA , OKE INISA COMP.","IN FRONT OF OISA FAMILY'S HOUSE / OISA , OKE INISA COMP. ADO 'B'  INISA ADO EKITI EKITI",234.0,666.0,True,-1.0,False,False,False,False,UNKNOWN,159.0,7.0,60.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36707/36707-1677749279.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-002,IN FRONT OF CHIEF ELEMO'S COMP. / ODO INISA/EMINIO COMP.,IN FRONT OF CHIEF ELEMO'S COMP. / ODO INISA/EMINIO COMP. ADO 'B'  INISA ADO EKITI EKITI,225.0,701.0,True,-1.0,False,False,False,False,UNKNOWN,168.0,1.0,47.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36708/36708-1677503364.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-003,IN FRONT OF CHIEF ELEMO'S COMP. / ODO INISA/EMINIO COMP.,IN FRONT OF CHIEF ELEMO'S COMP. / ODO INISA/EMINIO COMP. ADO 'B'  INISA ADO EKITI EKITI,225.0,701.0,True,-1.0,False,False,False,False,UNKNOWN,81.0,8.0,33.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36708/36708-1677503364.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-004,"AT ODO ADO MARKET AREA / ODO ADO MARKET , IYERE","AT ODO ADO MARKET AREA / ODO ADO MARKET , IYERE ADO 'B'  INISA ADO EKITI EKITI",205.0,701.0,True,-1.0,False,False,False,False,UNKNOWN,134.0,13.0,35.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/004/004-1677413779.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-005,IN FRONT OF ASAMO'S COMPOUND / ISAO ISAMO COMPOUND,IN FRONT OF ASAMO'S COMPOUND / ISAO ISAMO COMPOUND ADO 'B'  INISA ADO EKITI EKITI,162.0,469.0,True,-1.0,False,False,False,False,UNKNOWN,116.0,5.0,35.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36711/36711-1677515837.pdf,4.33333,7.85
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-006,"AROUND ORIMOLADE / EJEMU'S HOUSE, EJELU ILEGEMO COMP.","AROUND ORIMOLADE / EJEMU'S HOUSE, EJELU ILEGEMO COMP. ADO 'B'  INISA ADO EKITI EKITI",169.0,703.0,True,-1.0,False,False,False,False,UNKNOWN,113.0,9.0,43.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/006/006-1677409435.pdf,4.33333,7.85
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-007,IN FRONT OF AREMO'S PALACE / IREMO AREA,IN FRONT OF AREMO'S PALACE / IREMO AREA ADO 'B'  INISA ADO EKITI EKITI,206.0,655.0,True,-1.0,False,False,False,False,UNKNOWN,159.0,5.0,32.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36713/36713-1677516093.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-008,AT ODO ADO GRAMMAR SCH. / ADO GRAMMAR SCH.,AT ODO ADO GRAMMAR SCH. / ADO GRAMMAR SCH. ADO 'B'  INISA ADO EKITI EKITI,445.0,1706.0,True,-1.0,False,False,False,False,UNKNOWN,259.0,78.0,70.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36714/36714-1677516292.pdf,2.0,41.66667
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-009,ST. PAULS ANG. PRY. SCH. / OWODE,ST. PAULS ANG. PRY. SCH. / OWODE ADO 'B'  INISA ADO EKITI EKITI,235.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,165.0,21.0,40.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36715/36715-1677516587.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-010,"OLD YARWER COMP. / ADESOKAN , IGIRIGIRI RD.","OLD YARWER COMP. / ADESOKAN , IGIRIGIRI RD. ADO 'B'  INISA ADO EKITI EKITI",284.0,914.0,True,-1.0,False,True,False,False,UNKNOWN,166.0,9.0,90.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36716/36716-1677486491.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-011,AT THE BACK OF ODO ADO DISPENSARY / OLORUNSOGO AYINSOLA COMP.,AT THE BACK OF ODO ADO DISPENSARY / OLORUNSOGO AYINSOLA COMP. ADO 'B'  INISA ADO EKITI EKITI,237.0,786.0,True,-1.0,False,False,False,False,UNKNOWN,160.0,21.0,46.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/011/011-1677427534.pdf,2.0,41.66667
EKITI,ADO EKITI,ADO 'B'  INISA,13-01-02-012,ST. PAULS ANG. PRY. SCH. / OWODE COMP.,ST. PAULS ANG. PRY. SCH. / OWODE COMP. ADO 'B'  INISA ADO EKITI EKITI,172.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,119.0,11.0,36.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20323/pu/36718/36718-1677509420.pdf,4.33333,7.85
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-001,IN FRONT OF OLOWOYO'S HOUSE / OLOWOYO COMP.,IN FRONT OF OLOWOYO'S HOUSE / OLOWOYO COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI,248.0,956.0,True,-1.0,False,False,False,False,UNKNOWN,185.0,6.0,41.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/001/001-1677416245.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-002,"ST. DAVID'S PRY SCH. OSUN / OKE IGBALA, OLUMAKINDE COMP.","ST. DAVID'S PRY SCH. OSUN / OKE IGBALA, OLUMAKINDE COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI",218.0,762.0,True,-1.0,False,False,False,False,UNKNOWN,127.0,14.0,62.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/002/002-1677408877.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-003,AT ELERE COMP. / ELERE COMP.,AT ELERE COMP. / ELERE COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI,181.0,774.0,True,-1.0,False,False,False,False,UNKNOWN,108.0,14.0,42.0,2.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/003/003-1677415190.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-004,"IN FRONT OF AIYINRINSIN COMP. / AIYIRINSIN, IMAYO COMP.","IN FRONT OF AIYINRINSIN COMP. / AIYIRINSIN, IMAYO COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI",144.0,597.0,True,-1.0,False,False,False,False,UNKNOWN,103.0,7.0,3.0,27.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/004/004-1677422086.pdf,,
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-005,ST. GEORGE'S PRY. SCH. / OLOGUNSUNJA,ST. GEORGE'S PRY. SCH. / OLOGUNSUNJA ADO 'C'  IDOLOFIN ADO EKITI EKITI,173.0,754.0,True,-1.0,False,False,False,False,UNKNOWN,114.0,12.0,38.0,2.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/005/005-1677425448.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-006,ST. GEORGE'S PRY. SCH. / ORODE,ST. GEORGE'S PRY. SCH. / ORODE ADO 'C'  IDOLOFIN ADO EKITI EKITI,184.0,670.0,True,-1.0,False,False,False,False,UNKNOWN,140.0,10.0,26.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/006/006-1677409778.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-007,IN FRONT OF EDEMO'S COMP. / EDEMO EGUNLUSI COMP.,IN FRONT OF EDEMO'S COMP. / EDEMO EGUNLUSI COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI,195.0,634.0,True,-1.0,False,False,False,False,UNKNOWN,116.0,10.0,57.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/007/007-1677413821.pdf,,
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-008,IN FRONT OF ELEWERE'S COMP. / ELEWERE OGUNREMI'S COMP.,IN FRONT OF ELEWERE'S COMP. / ELEWERE OGUNREMI'S COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI,168.0,647.0,True,-1.0,False,False,False,False,UNKNOWN,135.0,14.0,14.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/008/008-1677405953.pdf,,
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-009,IN FRONT OF ELEWERE'S COMP. / ELEWERE,IN FRONT OF ELEWERE'S COMP. / ELEWERE ADO 'C'  IDOLOFIN ADO EKITI EKITI,153.0,497.0,True,-1.0,False,True,False,False,UNKNOWN,96.0,7.0,40.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/009/009-1677423937.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-010,ST. GEORGE'S PRY. SCH. / ALAKETU LAWANI COMP.,ST. GEORGE'S PRY. SCH. / ALAKETU LAWANI COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI,152.0,597.0,True,-1.0,False,False,False,False,UNKNOWN,110.0,19.0,21.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/010/010-1677416804.pdf,,
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-011,"ANGLICAN PRY. SCHOOL / IDEMO, ARAROMI","ANGLICAN PRY. SCHOOL / IDEMO, ARAROMI ADO 'C'  IDOLOFIN ADO EKITI EKITI",169.0,587.0,True,-1.0,False,False,False,False,UNKNOWN,135.0,7.0,27.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/011/011-1677410951.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-012,"24, OWOLABI'S HOUSE / OWOLABI'S COMP.","24, OWOLABI'S HOUSE / OWOLABI'S COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI",219.0,525.0,True,-1.0,False,False,False,False,UNKNOWN,161.0,8.0,38.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/012/012-1677411994.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'C'  IDOLOFIN,13-01-03-013,IN FRONT OF MR. OGUNRINDE'S HOUSE / OLOKEMEJI'S COMP.,IN FRONT OF MR. OGUNRINDE'S HOUSE / OLOKEMEJI'S COMP. ADO 'C'  IDOLOFIN ADO EKITI EKITI,261.0,977.0,True,-1.0,False,False,False,False,UNKNOWN,154.0,18.0,74.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/013/013-1677410357.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-001,ST. MICHEAL PRY. SCH. BK. I / WATER WKS. AREA I,ST. MICHEAL PRY. SCH. BK. I / WATER WKS. AREA I ADO 'D' IJIGBO ADO EKITI EKITI,442.0,2464.0,True,-1.0,False,False,False,False,UNKNOWN,273.0,65.0,77.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20325/pu/36732/36732-1677498174.pdf,-7.08333,18.16667
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-002,ST. MICHEAL PRY. SCH. BK.II / WATER WKS. AREA II,ST. MICHEAL PRY. SCH. BK.II / WATER WKS. AREA II ADO 'D' IJIGBO ADO EKITI EKITI,386.0,1982.0,True,-1.0,False,False,False,False,UNKNOWN,237.0,53.0,56.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20325/pu/36733/36733-1677519141.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-004,IN FRONT OF OMESI MEDICINE STORE / OLOKUN COMP.,IN FRONT OF OMESI MEDICINE STORE / OLOKUN COMP. ADO 'D' IJIGBO ADO EKITI EKITI,195.0,798.0,True,-1.0,False,False,False,False,UNKNOWN,144.0,22.0,23.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/004/004-1677426245.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-006,"AT THE BACK OF HIGH LIFE HOTEL / EJEMU, ELOMOBA COMP.","AT THE BACK OF HIGH LIFE HOTEL / EJEMU, ELOMOBA COMP. ADO 'D' IJIGBO ADO EKITI EKITI",153.0,708.0,True,-1.0,False,False,False,False,UNKNOWN,101.0,7.0,33.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/006/006-1677421353.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-008,ST. JAMES PRY. SCH. / EKUTE AREA,ST. JAMES PRY. SCH. / EKUTE AREA ADO 'D' IJIGBO ADO EKITI EKITI,170.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,111.0,20.0,34.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/008/008-1677418396.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-009,IN FRONT OF ADETADE HOSP. / OKE BOLA AREA,IN FRONT OF ADETADE HOSP. / OKE BOLA AREA ADO 'D' IJIGBO ADO EKITI EKITI,284.0,1249.0,True,-1.0,False,False,False,False,UNKNOWN,196.0,24.0,58.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/009/009-1677418431.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-010,OPP. MARIA ASUMPTA HOSP. / UREJE AREA,OPP. MARIA ASUMPTA HOSP. / UREJE AREA ADO 'D' IJIGBO ADO EKITI EKITI,320.0,1131.0,True,-1.0,False,False,False,False,UNKNOWN,182.0,45.0,72.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/010/010-1677416829.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-011,"OWENA BUS- STOP , OPP. LITTLE BY LITTLE / OWENA BANK AREA","OWENA BUS- STOP , OPP. LITTLE BY LITTLE / OWENA BANK AREA ADO 'D' IJIGBO ADO EKITI EKITI",141.0,639.0,True,-1.0,False,False,False,False,UNKNOWN,97.0,22.0,19.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/011/011-1677427037.pdf,9.41722,44.83141
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-013,A.U.D. PRY. SCH. BK. II / IBUKUN OLU AREA,A.U.D. PRY. SCH. BK. II / IBUKUN OLU AREA ADO 'D' IJIGBO ADO EKITI EKITI,174.0,731.0,True,-1.0,False,False,False,False,UNKNOWN,113.0,20.0,32.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/013/013-1677419811.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-014,"OKE ONIYO MARKET / OKE ONIYO, OKE ALAFIA AREA","OKE ONIYO MARKET / OKE ONIYO, OKE ALAFIA AREA ADO 'D' IJIGBO ADO EKITI EKITI",188.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,126.0,22.0,24.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20325/pu/36745/36745-1677497993.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-015,"ST. PAULS C.A.C. OPP. TOTAL / ST. PAULS C. A. C., AJILOSUN","ST. PAULS C.A.C. OPP. TOTAL / ST. PAULS C. A. C., AJILOSUN ADO 'D' IJIGBO ADO EKITI EKITI",146.0,750.0,True,-1.0,False,True,True,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/015/015-1677417298.pdf,32.0,0.5
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-016,IN FRONT OF PA LAWAL'S HOUSE / OKE AGE ST.,IN FRONT OF PA LAWAL'S HOUSE / OKE AGE ST. ADO 'D' IJIGBO ADO EKITI EKITI,132.0,491.0,True,-1.0,False,False,False,False,UNKNOWN,92.0,19.0,12.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/016/016-1677416282.pdf,,
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-017,IN FRONT OF ALAJA ADULOJU'S HOUSE / IBITOYE ADULOJU COMP.,IN FRONT OF ALAJA ADULOJU'S HOUSE / IBITOYE ADULOJU COMP. ADO 'D' IJIGBO ADO EKITI EKITI,127.0,437.0,True,-1.0,False,False,False,False,UNKNOWN,109.0,6.0,8.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/017/017-1677414498.pdf,,
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-001,AT ODO OTU AREA / ODO OTU,AT ODO OTU AREA / ODO OTU ADO 'E' IJOKA ADO EKITI EKITI,162.0,816.0,True,-1.0,False,False,False,False,UNKNOWN,109.0,10.0,35.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/001/001-1677400606.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-002,NEAR SLAUGHTER SLAB / SLAUGHTER SLAB,NEAR SLAUGHTER SLAB / SLAUGHTER SLAB ADO 'E' IJOKA ADO EKITI EKITI,129.0,599.0,True,-1.0,False,False,False,False,UNKNOWN,90.0,13.0,25.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/002/002-1677405998.pdf,,
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-003,IN FRONT OF ELEJOKA'S PALACE / IJOKA AREA,IN FRONT OF ELEJOKA'S PALACE / IJOKA AREA ADO 'E' IJOKA ADO EKITI EKITI,236.0,822.0,True,-1.0,False,True,False,False,UNKNOWN,179.0,3.0,38.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/003/003-1677406454.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-004,NEAR ODU'S COMP. HOUSE / ODU'S COMP. HOUSE   I,NEAR ODU'S COMP. HOUSE / ODU'S COMP. HOUSE   I ADO 'E' IJOKA ADO EKITI EKITI,96.0,406.0,True,-1.0,False,False,False,False,UNKNOWN,65.0,5.0,21.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/004/004-1677407965.pdf,,
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-005,NEAR ODU'S COMP. HOUSE / ODU'S COMP. HOUSE   I,NEAR ODU'S COMP. HOUSE / ODU'S COMP. HOUSE   I ADO 'E' IJOKA ADO EKITI EKITI,96.0,406.0,True,-1.0,False,False,False,False,UNKNOWN,94.0,5.0,18.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/004/004-1677407965.pdf,,
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-006,"FAJUYI GREAT HALL / IGBAMOTE, AAFIN AREA","FAJUYI GREAT HALL / IGBAMOTE, AAFIN AREA ADO 'E' IJOKA ADO EKITI EKITI",119.0,628.0,True,-1.0,False,False,False,False,UNKNOWN,89.0,13.0,13.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/006/006-1677405303.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-007,EREKESAN SHOPPING COMP. / EREKESAN MARKET,EREKESAN SHOPPING COMP. / EREKESAN MARKET ADO 'E' IJOKA ADO EKITI EKITI,114.0,558.0,True,-1.0,False,False,False,False,UNKNOWN,96.0,7.0,7.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/007/007-1677397118.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-008,IN FRONT OF AAFIN / OLD TOWN HALL AREA,IN FRONT OF AAFIN / OLD TOWN HALL AREA ADO 'E' IJOKA ADO EKITI EKITI,139.0,697.0,True,-1.0,False,False,False,False,UNKNOWN,101.0,11.0,16.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/008/008-1677408548.pdf,,
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-009,NEAR NEW MOTOR PARK AREA,NEAR NEW MOTOR PARK AREA ADO 'E' IJOKA ADO EKITI EKITI,163.0,644.0,True,-1.0,False,False,False,False,UNKNOWN,134.0,11.0,9.0,2.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/009/009-1677409476.pdf,,
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-011,IN FRONT OF ADESINA'S COMP. / AGBOWU,IN FRONT OF ADESINA'S COMP. / AGBOWU ADO 'E' IJOKA ADO EKITI EKITI,147.0,579.0,True,-1.0,False,False,False,False,UNKNOWN,115.0,10.0,11.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/011/011-1677416073.pdf,5.22087,7.62329
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-012,IN FRONT OF CHIEF ARIBI'S HOUSE / AGUMO AREA  I,IN FRONT OF CHIEF ARIBI'S HOUSE / AGUMO AREA  I ADO 'E' IJOKA ADO EKITI EKITI,127.0,593.0,True,-1.0,False,False,False,False,UNKNOWN,93.0,7.0,24.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/012/012-1677419790.pdf,33.82622,0.96675
